"compnos","naturecode","incident_type_description","main_crimecode","reptdistrict","reportingarea","fromdate","weapontype","shooting","domestic","shift","year","month","day_week","ucrpart","x","y","streetname","xstreetname","location"
"152038873","IVPER","InvProp","InvProp","C11","0","2015-05-12T14:15:00","Unarmed","False","False","Day","2015","5","Tuesday","Part three","None","None","DRAPER ST","None","(0.0, 0.0)"
"152038869","MVA","MVAcc","MVAcc","B2","0","2015-05-12T14:20:00","Unarmed","False","False","Day","2015","5","Tuesday","Other","771684.6895","2941643.34","HOWARD AV","HARLOW ST","(42.31922575, -71.07286199)"
"152038872","PERGUN","InvPer","InvPer","C6","0","2015-05-12T14:23:00","Unarmed","False","False","Day","2015","5","Tuesday","Part three","None","None","D ST","None","(0.0, 0.0)"
"152038881","IVPER","Restrain","Restrain","B2","0","2015-05-12T14:24:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","767883.9343","2939435.784","HOWLAND ST","None","(42.31321948, -71.08695492)"
"152038859","IVPER","Argue","Argue","A7","0","2015-05-12T14:30:00","Unarmed","False","False","Day","2015","5","Tuesday","Part three","791836.6886","2967334.336","BENNINGTON ST","None","(42.38942101, -70.99779049)"
"152038868","IVPER","DRUG CHARGES","18xx","C11","0","2015-05-12T14:30:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","774845.858","2938432.619","HANCOCK ST","None","(42.31037135, -71.06123456)"
"152039721","IVPER","Argue","Argue","B2","0","2015-05-12T14:35:00","Other","False","False","Day","2015","5","Tuesday","Part three","None","None","MALCOLM X BL","None","(0.0, 0.0)"
"152039152","MISSIN","PersLoc","PersLoc","D14","0","2015-05-12T14:35:00","Unarmed","False","False","Day","2015","5","Tuesday","Other","None","None","GLENMONT RD","None","(0.0, 0.0)"
"152038884","IVPER","DRUG CHARGES","18xx","E5","0","2015-05-12T14:36:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","745542.2684","2928780.015","BAKER ST","DURANT ST","(42.2842465, -71.16970895)"
"152038864","PROP","PropLost","PropLost","B3","0","2015-05-12T14:50:00","Unarmed","False","False","Day","2015","5","Tuesday","Part three","764670.0205","2928038.012","WALK HILL ST","None","(42.2819854, -71.09903543)"
"152038891","MVA","VAL","VAL","E18","0","2015-05-12T14:53:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","None","None","CUMMINS HY","None","(0.0, 0.0)"
"152039135","IVPER","VANDALISM","14xx","B2","0","2015-05-12T15:00:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","771233.0378","2941537.659","JULIAN ST","None","(42.31894194, -71.07453393)"
"152038880","UNKEMS","MedAssist","MedAssist","E18","0","2015-05-12T15:15:00","Unarmed","False","False","Day","2015","5","Tuesday","Part three","758093.2583","2919418.98","HYDE PARK AV","None","(42.25841636, -71.12347955)"
"152039003","IVPER","MedAssist","MedAssist","E18","0","2015-05-12T15:30:00","Unarmed","False","False","Day","2015","5","Tuesday","Part three","758028.8759","2913390.525","VAN BRUNT ST","None","(42.24187452, -71.12381559)"
"152039098","LARCEN","OTHER LARCENY","06xx","C6","0","2015-05-12T15:30:00","Unarmed","False","False","Day","2015","5","Tuesday","Part One","None","None","ALLSTATE RD","None","(0.0, 0.0)"
"152038887","FIGHT","AGGRAVATED ASSAULT","04xx","B2","0","2015-05-12T15:32:00","Other","False","False","Day","2015","5","Tuesday","Part One","768196.894","2937029.841","NAZING ST","None","(42.30661328, -71.08584104)"
"152039079","IVPER","Harass","Harass","A1","0","2015-05-12T15:35:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","775102.6197","2955013.727","WASHINGTON ST","None","(42.35586683, -71.05996907)"
"152039080","IVPER","Harass","Harass","A1","0","2015-05-12T15:38:00","Unarmed","False","False","Day","2015","5","Tuesday","Part Two","775102.6197","2955013.727","WASHINGTON ST","None","(42.35586683, -71.05996907)"
"152038905","LARCEN","OTHER LARCENY","06xx","D4","0","2015-05-12T15:48:00","Unarmed","False","False","Day","2015","5","Tuesday","Part One","764360.7186","2950465.422","KILMARNOCK ST","None","(42.34353135, -71.09978955)"
"152038870","IVPREM","DRUG CHARGES","18xx","C11","0","2015-05-12T16:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","None","None","GIBSON ST","None","(0.0, 0.0)"
"152038920","INJOFF","MedAssist","MedAssist","D14","0","2015-05-12T16:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","758645.7992","2953460.415","COMMONWEALTH AV","None","(42.35182135, -71.12087954)"
"152038956","IVPREM","DRUG CHARGES","18xx","A7","0","2015-05-12T16:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","780775.2494","2960648.442","PARIS ST","None","(42.37124634, -71.03886957)"
"152038935","IVMV","TOWED","TOWED","B2","0","2015-05-12T16:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","None","None","HOLLANDER ST","None","(0.0, 0.0)"
"152038910","IVMV","MVAcc","MVAcc","E5","0","2015-05-12T16:00:00","Unarmed","False","False","First","2015","5","Tuesday","Other","754608.0111","2926050.889","BEECHLAND ST","None","(42.27665636, -71.13624954)"
"152040811","IVPER","SIMPLE ASSAULT","08xx","C11","0","2015-05-12T16:00:00","Other","False","False","First","2015","5","Tuesday","Part Two","None","None","CROFTLAND AV","None","(0.0, 0.0)"
"152038889","LARCEN","OTHER LARCENY","06xx","A1","0","2015-05-12T16:19:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","774404.2569","2953865.65","WASHINGTON ST","None","(42.35272634, -71.06257456)"
"152038911","BE","RESIDENTIAL BURGLARY","05RB","C11","0","2015-05-12T16:19:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","772387.7698","2930861.269","LITHGOW ST","None","(42.28962949, -71.0704631)"
"152038900","IVPER","DRUG CHARGES","18xx","E5","0","2015-05-12T16:20:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","None","None","CENTRE ST","None","(0.0, 0.0)"
"152038896","LARCEN","OTHER LARCENY","06xx","B3","0","2015-05-12T16:20:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","766110.9716","2923267.608","BLUE HILL AV","None","(42.26887636, -71.09379455)"
"152038897","MVA","MVAcc","MVAcc","D14","0","2015-05-12T16:22:00","Other","False","False","First","2015","5","Tuesday","Other","None","None","COREY RD","ORCHARD ST","(0.0, 0.0)"
"152038927","PROTES","Gather","Gather","A1","0","2015-05-12T16:23:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","773222.6795","2957124.903","BLOSSOM ST","None","(42.36168634, -71.06688456)"
"152038894","IVPER","SIMPLE ASSAULT","08xx","B2","0","2015-05-12T16:30:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","769144.4393","2943985.377","MORELAND ST","None","(42.32568692, -71.08221222)"
"152038901","ARREST","WEAPONS CHARGE","15xx","C11","0","2015-05-12T16:36:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","772391.3521","2938329.969","MT EVERETT ST","None","(42.31012396, -71.0703108)"
"152039433","IVPER","FRAUD","11xx","E18","0","2015-05-12T16:39:00","Other","False","False","First","2015","5","Tuesday","Part Two","756254.4316","2913651.113","HYDE PARK AV","None","(42.24261089, -71.13036448)"
"152038903","ARREST","DRUG CHARGES","18xx","D4","0","2015-05-12T16:50:00","Other","False","False","First","2015","5","Tuesday","Part Two","770162.1788","2948315.92","MASSACHUSETTS AV","SHAWMUT AV","(42.33755635, -71.07836955)"
"152039751","LARCEN","COMMERCIAL BURGLARY","05CB","A1","0","2015-05-12T17:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","776635.4532","2955972.667","BROAD ST","None","(42.35847634, -71.05427956)"
"152039222","IVPER","PersLoc","PersLoc","E5","0","2015-05-12T17:00:00","Unarmed","False","False","First","2015","5","Tuesday","Other","751440.6434","2919722.167","GEORGETOWNE DR","None","(42.25932629, -71.14804963)"
"152039057","BE","BENoProp","BENoProp","C6","0","2015-05-12T17:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","772604.2674","2945514.745","MASSACHUSETTS AV","None","(42.32983635, -71.06938956)"
"152038999","PROP","PropLost","PropLost","A1","0","2015-05-12T17:00:00","Other","False","False","First","2015","5","Tuesday","Part three","774362.9145","2953493.721","WASHINGTON ST","None","(42.35170634, -71.06273456)"
"152039076","VAND","VANDALISM","14xx","D14","0","2015-05-12T17:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","748439.3511","2949001.019","COMMONWEALTH AV","None","(42.33970287, -71.15870377)"
"152038928","TS","DRUG CHARGES","18xx","C11","0","2015-05-12T17:02:00","Other","False","False","First","2015","5","Tuesday","Part Two","773781.9406","2937547.084","BOWDOIN ST","QUINCY ST","(42.30795635, -71.06518456)"
"152038913","EDP","MedAssist","MedAssist","E18","0","2015-05-12T17:05:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","760192.8732","2927842.638","AMERICAN LEGION HY","None","(42.28150584, -71.11558336)"
"152038908","VIORDR","InvPer","InvPer","B2","0","2015-05-12T17:07:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","768614.8817","2946254.779","SHAWMUT AV","None","(42.33192135, -71.08412955)"
"152038933","UNK","DISORDERLY","24xx","D4","0","2015-05-12T17:10:00","Other","False","False","First","2015","5","Tuesday","Part Two","770907.3357","2951247.789","COLUMBUS AV","None","(42.34559135, -71.07555956)"
"152038922","FIRE","FIRE","FIRE","C6","0","2015-05-12T17:12:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","None","None","LOGAN WY","None","(0.0, 0.0)"
"152039211","IVMV","AUTO THEFT","07xx","E5","0","2015-05-12T17:15:00","Other","False","False","First","2015","5","Tuesday","Part One","None","None","BASILE ST","None","(0.0, 0.0)"
"152038904","IVPER","InvPer","InvPer","C11","0","2015-05-12T17:21:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","None","None","GIBSON ST","None","(0.0, 0.0)"
"152038906","VAND","VANDALISM","14xx","B2","0","2015-05-12T17:21:00","Other","False","False","First","2015","5","Tuesday","Part Two","773346.9841","2940567.201","ARION ST","None","(42.31624977, -71.06673582)"
"152038919","STAB","AGGRAVATED ASSAULT","04xx","B2","0","2015-05-12T17:22:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","None","None","MALCOLM X BL","None","(0.0, 0.0)"
"152038907","PROP","PropFound","PropFound","A1","0","2015-05-12T17:25:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","774903.4055","2956723.596","CENTER PZ","None","(42.36056156, -71.06067351)"
"152038909","TP","DRUG CHARGES","18xx","B3","0","2015-05-12T17:30:00","Other","False","False","First","2015","5","Tuesday","Part Two","766521.8038","2929615.983","HAVELOCK ST","BLUE HILL AV","(42.28629136, -71.09216455)"
"152038952","LARCEN","PropLost","PropLost","A1","0","2015-05-12T17:30:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","775856.5178","2957060.42","UNION ST","None","(42.36147229, -71.05714058)"
"152039033","MISSIN","PersLoc","PersLoc","A7","0","2015-05-12T17:30:00","Unarmed","False","False","First","2015","5","Tuesday","Other","781651.5177","2962996.489","PRINCETON ST","None","(42.37767634, -71.03557957)"
"152039817","VAND","VANDALISM","14xx","C11","0","2015-05-12T17:30:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","774616.7994","2932205.249","DORCHESTER AV","None","(42.29328635, -71.06219956)"
"152038931","ARREST","Service","Service","A1","0","2015-05-12T17:38:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","None","None","BEACON ST","None","(0.0, 0.0)"
"152038923","SS","DRUG CHARGES","18xx","C11","0","2015-05-12T17:40:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","None","None","GIBSON ST","DORCHESTER AV","(0.0, 0.0)"
"152038932","CHDABU","SIMPLE ASSAULT","08xx","C11","0","2015-05-12T17:46:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","None","None","BOWDOIN ST","HAMILTON ST","(0.0, 0.0)"
"152038949","ROBBER","OTHER LARCENY","06xx","C11","0","2015-05-12T17:50:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","771212.9109","2934700.731","WASHINGTON ST","BOWDOIN ST","(42.30018135, -71.07473439)"
"152038951","ARREST","ROBBERY","03xx","D4","0","2015-05-12T17:57:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","769561.7843","2948899.687","TREMONT ST","MASSACHUSETTS AV","(42.33916635, -71.08057955)"
"152039514","BE","LARCENY FROM MOTOR VEHICLE","06MV","E13","0","2015-05-12T18:00:00","Other","False","False","First","2015","5","Tuesday","Part One","759750.572","2937080.779","WOODMAN ST","CUSTER ST","(42.30686135, -71.11706454)"
"152038930","MVA","VAL","VAL","B2","0","2015-05-12T18:00:00","Other","False","False","First","2015","5","Tuesday","Part Two","770942.5627","2939276.558","DUNKELD ST","None","(42.31274135, -71.07564956)"
"152038996","LARCEN","LARCENY FROM MOTOR VEHICLE","06MV","A15","0","2015-05-12T18:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","774515.4525","2963268.503","GREEN ST","None","(42.37852634, -71.06198456)"
"152039004","CARDIA","MedAssist","MedAssist","B3","0","2015-05-12T18:15:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","765605.2443","2923179.567","CUMMINS HY","None","(42.26864136, -71.09566455)"
"152038957","IVPER","InvPer","InvPer","B2","0","2015-05-12T18:18:00","Other","False","False","First","2015","5","Tuesday","Part three","767090.6075","2938085.256","BROOKLEDGE ST","None","(42.30952406, -71.08991199)"
"152039042","MVA","VANDALISM","14xx","C11","0","2015-05-12T18:30:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","None","None","NORWELL ST","WASHINGTON ST","(0.0, 0.0)"
"152039258","VAND","VANDALISM","14xx","C11","0","2015-05-12T18:30:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","773744.9518","2934984.993","LEROY ST","None","(42.30092636, -71.06536957)"
"152038963","PSHOT","AGGRAVATED ASSAULT","04xx","B2","0","2015-05-12T18:39:00","Firearm","True","False","First","2015","5","Tuesday","Part One","769365.6108","2942619.283","COPELAND ST","None","(42.32193532, -71.08141914)"
"152038947","UNKEMS","MedAssist","MedAssist","B2","0","2015-05-12T18:47:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","771760.9236","2945180.697","GERARD ST","None","(42.32893135, -71.07251456)"
"152038946","ARREST","DRUG CHARGES","18xx","A7","0","2015-05-12T18:50:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","781067.5907","2964795.432","CONDOR ST","None","(42.38262135, -71.03770457)"
"152038943","MVA","MVAcc","MVAcc","B2","0","2015-05-12T18:56:00","Unarmed","False","False","First","2015","5","Tuesday","Other","768465.0732","2942868.532","WALNUT AV","None","(42.32263135, -71.08474455)"
"152038988","LARCEN","OTHER LARCENY","06xx","D4","0","2015-05-12T19:00:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","767902.9271","2952280.765","NEWBURY ST","None","(42.34846635, -71.08665456)"
"152038962","IVMV","InvPer","InvPer","D14","0","2015-05-12T19:02:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","755915.5875","2957548.596","WESTERN AV","SPURR ST","(42.36307229, -71.13091436)"
"152038921","MVA","MVAcc","MVAcc","B2","0","2015-05-12T19:04:00","Other","False","False","First","2015","5","Tuesday","Other","765542.4757","2941554.629","DIMOCK ST","None","(42.31906448, -71.09557457)"
"152038958","PSHOT","InvPer","InvPer","B3","0","2015-05-12T19:10:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","763663.5054","2924349.957","SAVANNAH AV","None","(42.27187803, -71.10281833)"
"152038968","DVIP","MedAssist","MedAssist","C11","0","2015-05-12T19:22:00","Unarmed","False","False","First","2015","5","Tuesday","Part three","771152.7388","2936451.49","GENEVA AV","None","(42.30498635, -71.07492456)"
"152038971","SS","DRUG CHARGES","18xx","B2","0","2015-05-12T19:23:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","774389.8347","2941767.137","COLUMBIA RD","ELDER ST","(42.31952784, -71.0628573)"
"152039400","IVPER","Harass","Harass","A1","0","2015-05-12T19:26:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","775102.6197","2955013.727","WASHINGTON ST","None","(42.35586683, -71.05996907)"
"152038976","IVMV","AUTO THEFT","07xx","E18","0","2015-05-12T19:30:00","Unarmed","False","False","First","2015","5","Tuesday","Part One","None","None","RIVER ST","BUSINESS ST","(0.0, 0.0)"
"152038961","MVA","VAL","VAL","C11","0","2015-05-12T19:35:00","Other","False","False","First","2015","5","Tuesday","Part Two","None","None","GENEVA AV","None","(0.0, 0.0)"
"152038977","IVPREM","DRUG CHARGES","18xx","E5","0","2015-05-12T19:45:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","None","None","ARCHDALE RD","None","(0.0, 0.0)"
"152038991","CARDIA","MedAssist","MedAssist","C6","0","2015-05-12T19:48:00","Other","False","False","First","2015","5","Tuesday","Part three","778433.4532","2946680.101","TELEGRAPH ST","None","(42.33295135, -71.04780956)"
"152038979","REQP","AGGRAVATED ASSAULT","04xx","A1","0","2015-05-12T19:57:00","Other","False","False","First","2015","5","Tuesday","Part One","773799.1764","2956963.844","CAMBRIDGE ST","None","(42.36123634, -71.06475456)"
"152039402","IVPER","Harass","Harass","A1","0","2015-05-12T19:59:00","Unarmed","False","False","First","2015","5","Tuesday","Part Two","775102.6197","2955013.727","WASHINGTON ST","None","(42.35586683, -71.05996907)"
"152039053","VAND","VANDALISM","14xx","B3","0","2015-05-12T20:00:00","Other","False","False","First","2015","5","Tuesday","Part Two","769152.7684","2927238.097","LORNA RD","MORTON ST","(42.27973136, -71.08248456)"
